
2024-05-06 15:20:56
Mon May  6 15:22:20 2024,0,20946,53918
Mon May  6 15:22:21 2024,0,20942,54302
Mon May  6 15:22:23 2024,0,20934,53710
Mon May  6 15:22:24 2024,0,20919,54267
Mon May  6 15:22:26 2024,0,20924,53952
Mon May  6 15:22:27 2024,0,20942,53402
Mon May  6 15:22:28 2024,0,20910,52139
Mon May  6 15:22:30 2024,0,20893,51624
Mon May  6 15:22:31 2024,0,20877,51466
Mon May  6 15:22:33 2024,0,20861,51688
Mon May  6 15:22:34 2024,0,20836,51561
Mon May  6 15:22:35 2024,0,20832,50903
Mon May  6 15:22:37 2024,0,20814,51593
Mon May  6 15:22:38 2024,0,20807,51529
Mon May  6 15:22:40 2024,0,20789,51624
Mon May  6 15:22:41 2024,0,20794,51752
Mon May  6 15:22:43 2024,0,20796,51561
Mon May  6 15:22:44 2024,0,20780,51784
Mon May  6 15:22:45 2024,0,20768,51912
Mon May  6 15:22:47 2024,0,20756,52269
Mon May  6 15:22:48 2024,0,20775,52334
Mon May  6 15:22:50 2024,0,20792,51784
Mon May  6 15:22:51 2024,0,20817,52863
Mon May  6 15:22:52 2024,0,20837,52696
Mon May  6 15:22:54 2024,0,20841,53539
Mon May  6 15:22:55 2024,0,20857,53402
Mon May  6 15:22:57 2024,0,20870,54479
Mon May  6 15:22:58 2024,0,20877,54800
Mon May  6 15:23:00 2024,0,20901,55674
Mon May  6 15:23:01 2024,0,20930,55052
Mon May  6 15:23:02 2024,0,20948,55233
Mon May  6 15:23:04 2024,0,20957,55785
Mon May  6 15:23:05 2024,0,20979,55674
Mon May  6 15:23:07 2024,0,21008,56122
Mon May  6 15:23:08 2024,0,21014,56159
Mon May  6 15:23:09 2024,0,21021,56386
Mon May  6 15:23:11 2024,0,21027,56273
Mon May  6 15:23:12 2024,0,21036,57117
Mon May  6 15:23:14 2024,0,21044,56961
Mon May  6 15:23:15 2024,0,21047,57234
Mon May  6 15:23:17 2024,0,21052,56807
Mon May  6 15:23:18 2024,0,21066,57509
Mon May  6 15:23:19 2024,0,21063,57312
Mon May  6 15:23:21 2024,0,21063,57430
Mon May  6 15:23:22 2024,0,21065,57509
Mon May  6 15:23:24 2024,0,21055,57430
Mon May  6 15:23:25 2024,0,21062,57430
Mon May  6 15:23:26 2024,0,21063,57628
Mon May  6 15:23:28 2024,0,21051,57430
Mon May  6 15:23:29 2024,0,21053,57195
Mon May  6 15:23:31 2024,0,21062,57470
Mon May  6 15:23:32 2024,0,21053,57509
Mon May  6 15:23:34 2024,0,21047,57195
Mon May  6 15:23:35 2024,0,21045,57078
Mon May  6 15:23:36 2024,0,21043,57234
Mon May  6 15:23:38 2024,0,21034,56923
Mon May  6 15:23:39 2024,0,21033,56615
Mon May  6 15:23:41 2024,0,21029,56768
Mon May  6 15:23:42 2024,0,21027,56884
Mon May  6 15:23:43 2024,0,21008,56730
Mon May  6 15:23:45 2024,0,21008,56807
Mon May  6 15:23:46 2024,0,21004,56807
Mon May  6 15:23:48 2024,0,20988,56692
Mon May  6 15:23:49 2024,0,20990,56615
Mon May  6 15:23:51 2024,0,20991,56500
Mon May  6 15:23:52 2024,0,20992,56653
Mon May  6 15:23:53 2024,0,20985,56424
Mon May  6 15:23:55 2024,0,20978,56197
Mon May  6 15:23:56 2024,0,20977,56197
Mon May  6 15:23:58 2024,0,20966,55934
Mon May  6 15:23:59 2024,0,20958,55748
Mon May  6 15:24:01 2024,0,20951,55674
Mon May  6 15:24:02 2024,0,20933,55306
Mon May  6 15:24:03 2024,0,20925,55563
Mon May  6 15:24:05 2024,0,20900,55197
Mon May  6 15:24:06 2024,0,20894,54871
Mon May  6 15:24:08 2024,0,20890,55197
Mon May  6 15:24:09 2024,0,20883,55088
Mon May  6 15:24:10 2024,0,20883,55270
Mon May  6 15:24:12 2024,0,20888,54980
Mon May  6 15:24:13 2024,0,20878,55306
Mon May  6 15:24:15 2024,0,20873,55343
Mon May  6 15:24:16 2024,0,20871,55526
Mon May  6 15:24:18 2024,0,20869,55306
Mon May  6 15:24:19 2024,0,20861,55453
Mon May  6 15:24:20 2024,0,20878,55343
Mon May  6 15:24:22 2024,0,20869,55674
Mon May  6 15:24:23 2024,0,20873,55600
Mon May  6 15:24:25 2024,0,20880,55748
Mon May  6 15:24:26 2024,0,20893,55897
Mon May  6 15:24:27 2024,0,20877,55972
Mon May  6 15:24:29 2024,0,20891,56084
Mon May  6 15:24:30 2024,0,20896,56009
Mon May  6 15:24:32 2024,0,20882,56653
Mon May  6 15:24:33 2024,0,20894,56807
Mon May  6 15:24:35 2024,0,20884,56807
Mon May  6 15:24:36 2024,0,20901,56961
Mon May  6 15:24:37 2024,0,20897,57195
Mon May  6 15:24:39 2024,0,20894,57195
Mon May  6 15:24:40 2024,0,20915,57234
Mon May  6 15:24:42 2024,0,20936,57470
Mon May  6 15:24:43 2024,0,20938,57787
Mon May  6 15:24:44 2024,0,20936,57707
Mon May  6 15:24:46 2024,0,20951,57907
Mon May  6 15:24:47 2024,0,20950,57907
Mon May  6 15:24:49 2024,0,20963,58148
Mon May  6 15:24:50 2024,0,20973,58473
Mon May  6 15:24:52 2024,0,20990,58350
Mon May  6 15:24:53 2024,0,20984,58760
Mon May  6 15:24:54 2024,0,20998,58391
Mon May  6 15:24:56 2024,0,21017,58554
Mon May  6 15:24:57 2024,0,21023,58967
Mon May  6 15:24:59 2024,0,21023,59133
Mon May  6 15:25:00 2024,0,21026,58801
Mon May  6 15:25:01 2024,0,21025,59133
Mon May  6 15:25:03 2024,0,21033,59092
Mon May  6 15:25:04 2024,0,21030,59217
Mon May  6 15:25:06 2024,0,21046,59217
Mon May  6 15:25:07 2024,0,21046,59343
Mon May  6 15:25:09 2024,0,21052,59301
Mon May  6 15:25:10 2024,0,21057,59301
Mon May  6 15:25:11 2024,0,21070,59681
Mon May  6 15:25:13 2024,0,21057,59133
Mon May  6 15:25:14 2024,0,21053,59554
Mon May  6 15:25:16 2024,0,21057,59133
Mon May  6 15:25:17 2024,0,21064,59092
Mon May  6 15:25:18 2024,0,21054,59217
Mon May  6 15:25:20 2024,0,21047,59469
Mon May  6 15:25:21 2024,0,21057,59050
Mon May  6 15:25:23 2024,0,21046,59554
Mon May  6 15:25:24 2024,0,21056,59343
Mon May  6 15:25:26 2024,0,21078,59554
Mon May  6 15:25:27 2024,0,21068,59554
Mon May  6 15:25:28 2024,0,21067,59639
Mon May  6 15:25:30 2024,0,21065,59895
Mon May  6 15:25:31 2024,0,21080,59895
Mon May  6 15:25:33 2024,0,21069,59724
Mon May  6 15:25:34 2024,0,21065,59937
Mon May  6 15:25:35 2024,0,21081,60153
Mon May  6 15:25:37 2024,0,21078,60066
Mon May  6 15:25:38 2024,0,21088,59766
Mon May  6 15:25:40 2024,0,21099,60023
Mon May  6 15:25:41 2024,0,21096,60326
Mon May  6 15:25:43 2024,0,21107,60369
Mon May  6 15:25:44 2024,0,21097,60239
Mon May  6 15:25:45 2024,0,21114,60500
Mon May  6 15:25:47 2024,0,21126,60764
Mon May  6 15:25:48 2024,0,21122,60632
Mon May  6 15:25:50 2024,0,21126,60676
Mon May  6 15:25:51 2024,0,21133,60941
Mon May  6 15:25:52 2024,0,21125,60852
Mon May  6 15:25:54 2024,0,21140,60764
Mon May  6 15:25:55 2024,0,21134,61029
Mon May  6 15:25:57 2024,0,21138,60764
Mon May  6 15:25:58 2024,0,21152,60676
Mon May  6 15:26:00 2024,0,21137,60985
Mon May  6 15:26:01 2024,0,21148,61118
Mon May  6 15:26:02 2024,0,21150,61253
Mon May  6 15:26:04 2024,0,21143,61029
Mon May  6 15:26:05 2024,0,21150,60896
Mon May  6 15:26:07 2024,0,21141,61163
Mon May  6 15:26:08 2024,0,21137,60985
Mon May  6 15:26:10 2024,0,21144,60808
Mon May  6 15:26:11 2024,0,21153,61163
Mon May  6 15:26:12 2024,0,21142,60808
Mon May  6 15:26:14 2024,0,21145,60896
Mon May  6 15:26:15 2024,0,21151,61029
Mon May  6 15:26:17 2024,0,21144,60941
Mon May  6 15:26:18 2024,0,21139,60852
Mon May  6 15:26:19 2024,0,21145,61118
Mon May  6 15:26:21 2024,0,21132,60852
Mon May  6 15:26:22 2024,0,21146,60808
Mon May  6 15:26:24 2024,0,21153,60896
Mon May  6 15:26:25 2024,0,21144,61074
Mon May  6 15:26:27 2024,0,21147,61163
Mon May  6 15:26:28 2024,0,21156,61074
Mon May  6 15:26:29 2024,0,21153,61208
Mon May  6 15:26:31 2024,0,21150,60764
Mon May  6 15:26:32 2024,0,21146,61029
Mon May  6 15:26:34 2024,0,21156,61208
Mon May  6 15:26:35 2024,0,21158,61208
Mon May  6 15:26:36 2024,0,21152,61029
Mon May  6 15:26:38 2024,0,21158,61029
Mon May  6 15:26:39 2024,0,21166,61342
Mon May  6 15:26:41 2024,0,21159,61208
Mon May  6 15:26:42 2024,0,21158,60985
Mon May  6 15:26:44 2024,0,21162,61074
Mon May  6 15:26:45 2024,0,21160,61074
Mon May  6 15:26:46 2024,0,21157,61029
Mon May  6 15:26:48 2024,0,21164,61522
Mon May  6 15:26:49 2024,0,21165,61387
Mon May  6 15:26:51 2024,0,21170,61432
Mon May  6 15:26:52 2024,0,21184,61658
Mon May  6 15:26:53 2024,0,21159,61749
Mon May  6 15:26:55 2024,0,21164,61840
Mon May  6 15:26:56 2024,0,21165,61704
Mon May  6 15:26:58 2024,0,21176,62208
Mon May  6 15:26:59 2024,0,21172,62024
Mon May  6 15:27:01 2024,0,21177,62070
Mon May  6 15:27:02 2024,0,21167,62024
Mon May  6 15:27:03 2024,0,21168,61932
Mon May  6 15:27:05 2024,0,21175,61795
Mon May  6 15:27:06 2024,0,21184,61932
Mon May  6 15:27:08 2024,0,21181,61932
Mon May  6 15:27:09 2024,0,21162,61978
Mon May  6 15:27:10 2024,0,21168,62162
Mon May  6 15:27:12 2024,0,21180,61840
Mon May  6 15:27:13 2024,0,21185,61978
Mon May  6 15:27:15 2024,0,21177,62070
Mon May  6 15:27:16 2024,0,21182,61477
Mon May  6 15:27:18 2024,0,21167,61658
Mon May  6 15:27:19 2024,0,21178,61522
Mon May  6 15:27:20 2024,0,21186,61886
Mon May  6 15:27:22 2024,0,21180,61749
Mon May  6 15:27:23 2024,0,21173,62070
Mon May  6 15:27:25 2024,0,21193,62486
Mon May  6 15:27:26 2024,0,21190,62393
Mon May  6 15:27:28 2024,0,21192,62162
Mon May  6 15:27:29 2024,0,21193,62208
Mon May  6 15:27:30 2024,0,21184,62440
Mon May  6 15:27:32 2024,0,21197,62580
Mon May  6 15:27:33 2024,0,21205,62301
Mon May  6 15:27:35 2024,0,21202,62909
Mon May  6 15:27:36 2024,0,21208,62486
Mon May  6 15:27:37 2024,0,21202,62580
Mon May  6 15:27:39 2024,0,21203,62720
Mon May  6 15:27:40 2024,0,21204,62720
Mon May  6 15:27:42 2024,0,21210,62956
Mon May  6 15:27:43 2024,0,21215,62909
Mon May  6 15:27:45 2024,0,21203,62956
Mon May  6 15:27:46 2024,0,21213,62956
Mon May  6 15:27:47 2024,0,21220,62956
Mon May  6 15:27:49 2024,0,21236,63241
Mon May  6 15:27:50 2024,0,21235,63098
Mon May  6 15:27:52 2024,0,21234,63146
Mon May  6 15:27:53 2024,0,21228,63289
Mon May  6 15:27:54 2024,0,21236,63529
Mon May  6 15:27:56 2024,0,21216,63529
Mon May  6 15:27:57 2024,0,21227,63529
Mon May  6 15:27:59 2024,0,21230,63433
Mon May  6 15:28:00 2024,0,21231,63433
Mon May  6 15:28:02 2024,0,21246,63433
Mon May  6 15:28:03 2024,0,21248,63194
Mon May  6 15:28:04 2024,0,21246,63051
Mon May  6 15:28:06 2024,0,21240,62815
Mon May  6 15:28:07 2024,0,21229,63289
Mon May  6 15:28:09 2024,0,21234,63385
Mon May  6 15:28:10 2024,0,21226,63433
Mon May  6 15:28:11 2024,0,21244,63723
Mon May  6 15:28:13 2024,0,21242,63481
Mon May  6 15:28:14 2024,0,21253,63529
Mon May  6 15:28:16 2024,0,21252,64015
Mon May  6 15:28:17 2024,0,21251,63868
Mon May  6 15:28:19 2024,0,21260,63820
Mon May  6 15:28:20 2024,0,21262,63966
Mon May  6 15:28:21 2024,0,21264,63917
Mon May  6 15:28:23 2024,0,21260,64211
Mon May  6 15:28:24 2024,0,21273,64064
Mon May  6 15:28:26 2024,0,21261,64113
Mon May  6 15:28:27 2024,0,21261,64310
Mon May  6 15:28:28 2024,0,21251,64409
Mon May  6 15:28:30 2024,0,21269,64015
Mon May  6 15:28:31 2024,0,21260,64260
Mon May  6 15:28:33 2024,0,21265,64607
Mon May  6 15:28:34 2024,0,21275,63917
Mon May  6 15:28:36 2024,0,21265,64113
Mon May  6 15:28:37 2024,0,21278,64211
Mon May  6 15:28:38 2024,0,21274,64508
Mon May  6 15:28:40 2024,0,21272,64162
Mon May  6 15:28:41 2024,0,21280,64508
Mon May  6 15:28:43 2024,0,21272,64310
Mon May  6 15:28:44 2024,0,21270,64409
Mon May  6 15:28:46 2024,0,21268,64310
Mon May  6 15:28:47 2024,0,21267,64211
Mon May  6 15:28:48 2024,0,21267,64211
Mon May  6 15:28:50 2024,0,21272,64508
Mon May  6 15:28:51 2024,0,21269,64409
Mon May  6 15:28:53 2024,0,21259,64310
Mon May  6 15:28:54 2024,0,21267,64260
Mon May  6 15:28:55 2024,0,21266,64260
Mon May  6 15:28:57 2024,0,21267,64064
Mon May  6 15:28:58 2024,0,21272,64409
Mon May  6 15:29:00 2024,0,21272,64458
Mon May  6 15:29:01 2024,0,21282,64162
Mon May  6 15:29:03 2024,0,21276,64458
Mon May  6 15:29:04 2024,0,21277,64359
Mon May  6 15:29:05 2024,0,21279,64707
Mon May  6 15:29:07 2024,0,21288,64310
Mon May  6 15:29:08 2024,0,21279,64757
Mon May  6 15:29:10 2024,0,21286,64858
Mon May  6 15:29:11 2024,0,21288,64359
Mon May  6 15:29:12 2024,0,21285,64757
Mon May  6 15:29:14 2024,0,21297,64807
Mon May  6 15:29:15 2024,0,21292,65313
Mon May  6 15:29:17 2024,0,21287,64958
Mon May  6 15:29:18 2024,0,21309,64558
Mon May  6 15:29:20 2024,0,21304,64707
Mon May  6 15:29:21 2024,0,21299,64807
Mon May  6 15:29:22 2024,0,21300,64807
Mon May  6 15:29:24 2024,0,21313,64657
Mon May  6 15:29:25 2024,0,21304,64958
Mon May  6 15:29:27 2024,0,21312,64807
Mon May  6 15:29:28 2024,0,21311,65211
Mon May  6 15:29:29 2024,0,21320,64807
Mon May  6 15:29:31 2024,0,21317,65009
Mon May  6 15:29:32 2024,0,21314,65009
Mon May  6 15:29:34 2024,0,21302,64958
Mon May  6 15:29:35 2024,0,21304,65009
Mon May  6 15:29:37 2024,0,21316,64908
Mon May  6 15:29:38 2024,0,21312,65620
Mon May  6 15:29:39 2024,0,21309,65517
Mon May  6 15:29:41 2024,0,21314,65415
Mon May  6 15:29:42 2024,0,21311,65364
Mon May  6 15:29:44 2024,0,21304,65671
Mon May  6 15:29:45 2024,0,21317,65775
Mon May  6 15:29:46 2024,0,21323,65620
Mon May  6 15:29:48 2024,0,21323,65620
Mon May  6 15:29:49 2024,0,21313,65671
Mon May  6 15:29:51 2024,0,21325,65723
Mon May  6 15:29:52 2024,0,21325,65775
Mon May  6 15:29:54 2024,0,21322,65517
Mon May  6 15:29:55 2024,0,21312,65930
Mon May  6 15:29:56 2024,0,21324,65826
Mon May  6 15:29:58 2024,0,21309,65569
Mon May  6 15:29:59 2024,0,21312,65723
Mon May  6 15:30:01 2024,0,21327,65517
Mon May  6 15:30:02 2024,0,21316,65671
Mon May  6 15:30:03 2024,0,21324,65878
Mon May  6 15:30:05 2024,0,21320,65569
Mon May  6 15:30:06 2024,0,21324,65826
Mon May  6 15:30:08 2024,0,21327,65517
Mon May  6 15:30:09 2024,0,21327,65517
Mon May  6 15:30:11 2024,0,21334,65826
Mon May  6 15:30:12 2024,0,21321,65775
Mon May  6 15:30:13 2024,0,21333,65930
Mon May  6 15:30:15 2024,0,21342,65569
Mon May  6 15:30:16 2024,0,21316,65826
Mon May  6 15:30:18 2024,0,21329,65620
Mon May  6 15:30:19 2024,0,21323,65723
Mon May  6 15:30:20 2024,0,21338,65826
Mon May  6 15:30:22 2024,0,21327,65415
Mon May  6 15:30:23 2024,0,21314,65517
Mon May  6 15:30:25 2024,0,21315,65313
Mon May  6 15:30:26 2024,0,21321,65466
Mon May  6 15:30:28 2024,0,21322,65620
Mon May  6 15:30:29 2024,0,21319,65826
Mon May  6 15:30:30 2024,0,21327,65775
Mon May  6 15:30:32 2024,0,21325,65930
Mon May  6 15:30:33 2024,0,21335,65878
Mon May  6 15:30:35 2024,0,21324,65723
Mon May  6 15:30:36 2024,0,21318,65723
Mon May  6 15:30:37 2024,0,21300,65262
Mon May  6 15:30:39 2024,0,21291,64908
Mon May  6 15:30:40 2024,0,21282,64458
Mon May  6 15:30:42 2024,0,21290,64211
Mon May  6 15:30:43 2024,0,21290,64607
Mon May  6 15:30:45 2024,0,21287,64657
Mon May  6 15:30:46 2024,0,21297,65009
Mon May  6 15:30:47 2024,0,21307,64908
Mon May  6 15:30:49 2024,0,21305,65160
Mon May  6 15:30:50 2024,0,21303,65517
Mon May  6 15:30:52 2024,0,21314,65466
Mon May  6 15:30:53 2024,0,21309,65262
Mon May  6 15:30:55 2024,0,21314,65775
Mon May  6 15:30:56 2024,0,21313,65466
Mon May  6 15:30:57 2024,0,21327,65930
Mon May  6 15:30:59 2024,0,21323,65982
Mon May  6 15:31:00 2024,0,21325,65620
Mon May  6 15:31:02 2024,0,21329,65826
Mon May  6 15:31:03 2024,0,21318,65982
Mon May  6 15:31:04 2024,0,21324,65723
Mon May  6 15:31:06 2024,0,21330,66034
Mon May  6 15:31:07 2024,0,21322,66034
Mon May  6 15:31:09 2024,0,21324,65930
Mon May  6 15:31:10 2024,0,21322,66034
Mon May  6 15:31:12 2024,0,21331,66453
Mon May  6 15:31:13 2024,0,21331,66190
Mon May  6 15:31:14 2024,0,21326,66243
Mon May  6 15:31:16 2024,0,21339,66559
Mon May  6 15:31:17 2024,0,21343,66400
Mon May  6 15:31:19 2024,0,21344,66612
Mon May  6 15:31:20 2024,0,21337,66243
Mon May  6 15:31:21 2024,0,21346,66138
Mon May  6 15:31:23 2024,0,21339,66190
Mon May  6 15:31:24 2024,0,21333,66348
Mon May  6 15:31:26 2024,0,21339,66665
Mon May  6 15:31:27 2024,0,21334,66243
Mon May  6 15:31:29 2024,0,21335,66190
Mon May  6 15:31:30 2024,0,21341,66453
Mon May  6 15:31:31 2024,0,21343,66348
Mon May  6 15:31:33 2024,0,21326,66348
Mon May  6 15:31:34 2024,0,21321,66348
Mon May  6 15:31:36 2024,0,21329,66295
Mon May  6 15:31:37 2024,0,21351,65982
Mon May  6 15:31:38 2024,0,21338,66086
Mon May  6 15:31:40 2024,0,21335,66295
Mon May  6 15:31:41 2024,0,21347,66453
Mon May  6 15:31:43 2024,0,21338,66138
Mon May  6 15:31:44 2024,0,21346,66665
Mon May  6 15:31:46 2024,0,21341,66771
Mon May  6 15:31:47 2024,0,21331,66878
Mon May  6 15:31:48 2024,0,21346,66931
Mon May  6 15:31:50 2024,0,21344,66931
Mon May  6 15:31:51 2024,0,21347,66985
Mon May  6 15:31:53 2024,0,21355,66771
Mon May  6 15:31:54 2024,0,21353,66931
Mon May  6 15:31:55 2024,0,21352,66824
Mon May  6 15:31:57 2024,0,21353,66824
Mon May  6 15:31:58 2024,0,21349,66985
Mon May  6 15:32:00 2024,0,21348,66718
Mon May  6 15:32:01 2024,0,21348,66718
Mon May  6 15:32:03 2024,0,21349,66771
Mon May  6 15:32:04 2024,0,21358,66931
Mon May  6 15:32:05 2024,0,21360,66985
Mon May  6 15:32:07 2024,0,21356,66931
Mon May  6 15:32:08 2024,0,21349,66665
Mon May  6 15:32:10 2024,0,21360,67362
Mon May  6 15:32:11 2024,0,21350,66985
Mon May  6 15:32:12 2024,0,21353,66878
Mon May  6 15:32:14 2024,0,21358,67092
Mon May  6 15:32:15 2024,0,21361,66931
Mon May  6 15:32:17 2024,0,21357,66824
Mon May  6 15:32:18 2024,0,21377,66665
Mon May  6 15:32:20 2024,0,21367,67253
Mon May  6 15:32:21 2024,0,21362,67092
Mon May  6 15:32:22 2024,0,21368,66985
Mon May  6 15:32:24 2024,0,21364,67092
Mon May  6 15:32:25 2024,0,21372,67146
Mon May  6 15:32:27 2024,0,21366,67579
Mon May  6 15:32:28 2024,0,21381,67579
Mon May  6 15:32:30 2024,0,21373,67579
Mon May  6 15:32:31 2024,0,21369,67525
Mon May  6 15:32:32 2024,0,21384,67416
Mon May  6 15:32:34 2024,0,21370,67579
Mon May  6 15:32:35 2024,0,21361,67308
Mon May  6 15:32:37 2024,0,21371,67092
Mon May  6 15:32:38 2024,0,21374,67038
Mon May  6 15:32:39 2024,0,21383,67199
Mon May  6 15:32:41 2024,0,21371,67146
Mon May  6 15:32:42 2024,0,21359,67253
Mon May  6 15:32:44 2024,0,21364,67146
Mon May  6 15:32:45 2024,0,21355,67199
Mon May  6 15:32:47 2024,0,21371,67092
Mon May  6 15:32:48 2024,0,21355,66985
Mon May  6 15:32:49 2024,0,21371,67253
Mon May  6 15:32:51 2024,0,21369,67525
Mon May  6 15:32:52 2024,0,21367,67253
Mon May  6 15:32:54 2024,0,21360,67253
Mon May  6 15:32:55 2024,0,21363,67092
Mon May  6 15:32:56 2024,0,21355,67308
Mon May  6 15:32:58 2024,0,21368,67525
Mon May  6 15:32:59 2024,0,21359,67525
Mon May  6 15:33:01 2024,0,21360,67579
Mon May  6 15:33:02 2024,0,21363,67853
Mon May  6 15:33:04 2024,0,21377,67362
Mon May  6 15:33:05 2024,0,21378,67416
Mon May  6 15:33:06 2024,0,21361,67579
Mon May  6 15:33:08 2024,0,21376,67908
Mon May  6 15:33:09 2024,0,21372,68073
Mon May  6 15:33:11 2024,0,21357,67963
Mon May  6 15:33:12 2024,0,21365,67743
Mon May  6 15:33:13 2024,0,21368,67743
Mon May  6 15:33:15 2024,0,21380,67853
Mon May  6 15:33:16 2024,0,21361,68073
Mon May  6 15:33:18 2024,0,21383,67908
Mon May  6 15:33:19 2024,0,21376,67798
Mon May  6 15:33:21 2024,0,21387,67525
Mon May  6 15:33:22 2024,0,21379,67634
Mon May  6 15:33:23 2024,0,21371,67853
Mon May  6 15:33:25 2024,0,21388,67908
Mon May  6 15:33:26 2024,0,21391,67634
Mon May  6 15:33:28 2024,0,21383,67798
Mon May  6 15:33:29 2024,0,21374,67634
Mon May  6 15:33:30 2024,0,21396,67525
Mon May  6 15:33:32 2024,0,21391,67634
Mon May  6 15:33:33 2024,0,21380,67579
Mon May  6 15:33:35 2024,0,21370,67688
Mon May  6 15:33:36 2024,0,21378,67470
Mon May  6 15:33:38 2024,0,21371,67579
Mon May  6 15:33:39 2024,0,21375,67470
Mon May  6 15:33:40 2024,0,21369,67798
Mon May  6 15:33:42 2024,0,21373,67525
Mon May  6 15:33:43 2024,0,21376,67470
Mon May  6 15:33:45 2024,0,21374,67525
Mon May  6 15:33:46 2024,0,21374,67362
Mon May  6 15:33:47 2024,0,21373,67416
Mon May  6 15:33:49 2024,0,21381,67798
Mon May  6 15:33:50 2024,0,21374,67853
Mon May  6 15:33:52 2024,0,21367,67525
Mon May  6 15:33:53 2024,0,21375,67743
Mon May  6 15:33:55 2024,0,21374,67963
Mon May  6 15:33:56 2024,0,21368,67688
Mon May  6 15:33:57 2024,0,21359,67853
Mon May  6 15:33:59 2024,0,21363,67853
Mon May  6 15:34:00 2024,0,21372,67743
Mon May  6 15:34:02 2024,0,21374,68073
Mon May  6 15:34:03 2024,0,21378,67908
Mon May  6 15:34:05 2024,0,21362,67853
Mon May  6 15:34:06 2024,0,21368,68018
Mon May  6 15:34:07 2024,0,21372,67908
Mon May  6 15:34:09 2024,0,21372,67963
Mon May  6 15:34:10 2024,0,21373,68744
Mon May  6 15:34:12 2024,0,21375,68184
Mon May  6 15:34:13 2024,0,21375,68129
Mon May  6 15:34:14 2024,0,21377,68407
Mon May  6 15:34:16 2024,0,21379,68129
Mon May  6 15:34:17 2024,0,21364,68295
Mon May  6 15:34:19 2024,0,21369,68800
Mon May  6 15:34:20 2024,0,21378,68407
Mon May  6 15:34:22 2024,0,21372,68575
Mon May  6 15:34:23 2024,0,21366,68351
Mon May  6 15:34:24 2024,0,21387,68631
Mon May  6 15:34:26 2024,0,21382,68129
Mon May  6 15:34:27 2024,0,21379,68184
Mon May  6 15:34:29 2024,0,21388,68407
Mon May  6 15:34:30 2024,0,21393,68240
Mon May  6 15:34:31 2024,0,21381,68184
Mon May  6 15:34:33 2024,0,21381,68463
Mon May  6 15:34:34 2024,0,21381,68688
Mon May  6 15:34:36 2024,0,21377,68295
Mon May  6 15:34:37 2024,0,21387,68295
Mon May  6 15:34:39 2024,0,21377,68295
Mon May  6 15:34:40 2024,0,21382,68184
Mon May  6 15:34:41 2024,0,21380,68295
Mon May  6 15:34:43 2024,0,21373,68351
Mon May  6 15:34:44 2024,0,21369,68407
Mon May  6 15:34:46 2024,0,21375,68575
Mon May  6 15:34:47 2024,0,21378,68519
